taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
7813787	Melaniella timosa Fox, 1984	7813787	Melaniella timosa Fox, 1984	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Ptolemaiidae	3239954	Melaniella	3239956	Melaniella timosa	7813787	
9983128	BOLD:AAE1569	9983128	BOLD:AAE1569	6	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Oreamnos	2441150	Oreamnos americanus	2441151	
4830464	Plesiohipparion Qiu Zhanxiang, Huang Weilong & Guo Zhihui, 1987	4830464	Plesiohipparion Qiu Zhanxiang, Huang Weilong & Guo Zhihui, 1987	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Equidae	5479	Plesiohipparion	4830464			
4968812	Behemotops proteus Domning, Ray & McKenna, 1986	4968812	Behemotops proteus Domning, Ray & McKenna, 1986	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Paleoparadoxiidae	4831529	Behemotops	4831532	Behemotops proteus	4968812	
5219282	Vulpes fulvus (Desmarest, 1820)	6164294	Vulpes vulpes fulvus (Desmarest, 1820)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Vulpes	5219234	Vulpes vulpes	5219243	
6163369	Sorex monticolus insularis Cowan, 1941	6163369	Sorex monticolus insularis Cowan, 1941	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Sorex	2435935	Sorex monticolus	2436019	
8514545	Neomeryx finni Parks, 1925	2440902	Antilocapra americana (Ord, 1815)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Antilocapridae	5715	Antilocapra	2440901	Antilocapra americana	2440902	
9973273	BOLD:AAE1224	9973273	BOLD:AAE1224	3	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mephitidae	9679	Mephitis	5219379	Mephitis mephitis	5219380	
10182825	BOLD:AAC9462	10182825	BOLD:AAC9462	39	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Bison	2441175			
10535098	Alexandromys oeconomus (Pallas, 1776)	2438635	Microtus oeconomus (Pallas, 1776)	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Microtus	2438591	Microtus oeconomus	2438635	
2434820	Spilogale Gray, 1865	2434820	Spilogale Gray, 1865	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mephitidae	9679	Spilogale	2434820			
2437570	Ammospermophilus leucurus (Merriam, 1889)	2437570	Ammospermophilus leucurus (Merriam, 1889)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Ammospermophilus	2437567	Ammospermophilus leucurus	2437570	LC
2438798	Mus booduga (Gray, 1837)	2438798	Mus booduga (Gray, 1837)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Muridae	5510	Mus	9800657	Mus booduga	2438798	LC
4827360	Ellesmene Dawson, McKenna, Beard & Hutchison, 1993	4827360	Ellesmene Dawson, McKenna, Beard & Hutchison, 1993	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plagiomenidae	4827359	Ellesmene	4827360			
4829239	Megasminthus Klingener, 1966	4829239	Megasminthus Klingener, 1966	6	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Dipodidae	9435	Megasminthus	4829239			
6164205	Canis lupus bernardi Anderson, 1943	6164205	Canis lupus bernardi Anderson, 1943	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Canis	5219142	Canis lupus	5219173	
7194142	Lepus americanus americanus	7194142	Lepus americanus americanus	377	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Lepus	2436691	Lepus americanus	2436794	
4833423	Palaeogale Meyer, 1846	4833423	Palaeogale Meyer, 1846	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Odobenidae	9680	Palaeogale	4833423			
5218871	Martes americana atrata (Bangs, 1897)	5218871	Martes americana atrata (Bangs, 1897)	50	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Martes	2433765	Martes americana	5218864	
5707207	Lasiurus blossevillii teliotis (H.Allen, 1891)	5707207	Lasiurus blossevillii teliotis (H.Allen, 1891)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Lasiurus	2432584	Lasiurus blossevillii	5218548	
6164274	Vulpes vulpes cascadensis Merriam, 1900	6164274	Vulpes vulpes cascadensis Merriam, 1900	36	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Vulpes	5219234	Vulpes vulpes	5219243	
2437449	Tamias townsendii Bachman, 1839	2437449	Tamias townsendii Bachman, 1839	43	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Tamias	2437422	Tamias townsendii	2437449	LC
4945208	Paramylodon harlani (Owen, 1840)	9418537	Megalonyx harlani (Owen, 1840)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Pilosa	1494	Mylodontidae	3239378	Paramylodon	4834511	Megalonyx harlani	9418537	
4973815	Pseudotomus eugenei (Burke, 1935)	9471409	Ischyrotomus eugenei (Burke, 1935)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Ischyromyidae	3240708	Pseudotomus	3240709	Ischyrotomus eugenei	9471409	
2440330	Balaena mysticetus Linnaeus, 1758	2440330	Balaena mysticetus Linnaeus, 1758	1025	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Balaenidae	9682	Balaena	2440308	Balaena mysticetus	2440330	LC
4827020	Oligoryctes Hough, 1956	4827020	Oligoryctes Hough, 1956	4	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Apternodontidae	4827018	Oligoryctes	4827020			
4831681	Didelphodus Cope, 1882	4831681	Didelphodus Cope, 1882	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Cimolestidae	4831679	Didelphodus	4831681			
4969764	Simpsonictis pegus Gingerich & Winkler, 1985	4969764	Simpsonictis pegus Gingerich & Winkler, 1985	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Viverravidae	3240024	Simpsonictis	4574829	Simpsonictis pegus	4969764	
4973829	Microparamys solidus Storer, 1984	4973829	Microparamys solidus Storer, 1984	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Ischyromyidae	3240708	Microparamys	4828143	Microparamys solidus	4973829	
5219416	Panthera tigris (Linnaeus, 1758)	5219416	Panthera tigris (Linnaeus, 1758)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Panthera	2435194	Panthera tigris	5219416	EN
7261531	Tamias amoenus amoenus	7261531	Tamias amoenus amoenus	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Tamias	2437422	Tamias amoenus	2437430	
2435964	Sorex cinereus Kerr, 1792	2435964	Sorex cinereus Kerr, 1792	7469	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Sorex	2435935	Sorex cinereus	2435964	LC
4973700	Microeutypomys tilliei (Storer, 1988)	9397916	Eutypomys tilliei (Storer, 1988)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Eutypomyidae	4829441	Microeutypomys	4829442	Eutypomys tilliei	9397916	
4973848	Strathcona minor Dawson, 2001	4973848	Strathcona minor Dawson, 2001	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Ischyromyidae	3240708	Strathcona	4828152	Strathcona minor	4973848	
5218874	Martes americana abietinoides Gray, 1865	5218874	Martes americana abietinoides Gray, 1865	556	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Martes	2433765	Martes americana	5218864	
6164227	Canis latrans incolatus Hall, 1934	6164227	Canis latrans incolatus Hall, 1934	141	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Canis	5219142	Canis latrans	5219153	
9610521	Plesiadapis gidleyi (Matthew, 1917)	9351554	Nothodectes gidleyi (Matthew, 1917)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plesiadapidae	3239538	Nannodectes	4827431	Nothodectes gidleyi	9351554	
2439509	Dipodomys Gray, 1841	2439509	Dipodomys Gray, 1841	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Heteromyidae	5504	Dipodomys	2439509			
3240378	Entelodontidae	3240378	Entelodontidae	8	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Entelodontidae	3240378					
3240495	Gomphotherium Burmeister, 1837	3240495	Gomphotherium Burmeister, 1837	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Gomphotheriidae	3240494	Gomphotherium	3240495			
4263627	Tamias minimus silvaticus (White, 1952)	4263627	Tamias minimus silvaticus (White, 1952)	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Tamias	2437422	Tamias minimus	2437432	
4831421	Ptilodontidae	4831421	Ptilodontidae	1	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Ptilodontidae	4831421					
4968632	Ptilodus tsosiensis Sloan, 1981	4968632	Ptilodus tsosiensis Sloan, 1981	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Ptilodontidae	4831421	Ptilodus	4831436	Ptilodus tsosiensis	4968632	
4972340	Parallomys americanus Korth, 1992	4972340	Parallomys americanus Korth, 1992	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Allomyidae	4829318	Parallomys	4829326	Parallomys americanus	4972340	
4972447	Sciurion campestre Skwara, 1986	4972447	Sciurion campestre Skwara, 1986	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Sciurion	4828025	Sciurion campestre	4972447	
8952035	Lepus americanus washingtonii Baird, 1855	8952035	Lepus americanus washingtonii Baird, 1855	29	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Lepus	2436691	Lepus americanus	2436794	
9895699	BOLD:AAC8731	9895699	BOLD:AAC8731	8	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Tamias	2437422	Tamias amoenus	2437430	
2432479	Corynorhinus townsendii (Cooper, 1837)	2432479	Corynorhinus townsendii (Cooper, 1837)	33	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Corynorhinus	2432583	Corynorhinus townsendii	2432479	LC
4263671	Tamias amoenus luteiventris J.A.Allen, 1890	4263671	Tamias amoenus luteiventris J.A.Allen, 1890	368	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Tamias	2437422	Tamias amoenus	2437430	
5219944	Chinchilla lanigera Bennett, 1829	5219944	Chinchilla lanigera Bennett, 1829	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Chinchillidae	5494	Chinchilla	2439828	Chinchilla lanigera	5219944	EN
6164298	Vulpes vulpes alascensis Merriam, 1900	6164298	Vulpes vulpes alascensis Merriam, 1900	85	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Vulpes	5219234	Vulpes vulpes	5219243	
8887855	Peromyscus maniculatus eremus Osgood, 1909	2437967	Peromyscus maniculatus (Wagner, 1845)	197	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Peromyscus	2437961	Peromyscus maniculatus	2437967	
10150434	BOLD:AAD0672	10150434	BOLD:AAD0672	2	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Lynx	2435239	Lynx rufus	2435246	
2434101	Taxidea Waterhouse, 1839	2434101	Taxidea Waterhouse, 1839	3	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Taxidea	2434101			
2438035	Peromyscus sitkensis Merriam, 1897	2437973	Peromyscus keeni (Rhoads, 1894)	16	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Peromyscus	2437961	Peromyscus keeni	2437973	LC
4263692	Marmota flaviventris nosophora A.H.Howell, 1914	4263692	Marmota flaviventris nosophora A.H.Howell, 1914	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Marmota	2437364	Marmota flaviventris	2437369	
4833696	Viverravus Marsh, 1872	4833696	Viverravus Marsh, 1872	4	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Viverravidae	3240024	Viverravus	4833696			
4969355	Archaeohippus minimus (Douglass, 1899)	9260137	Anchitherium minimus (Douglass, 1899)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Equidae	5479	Archaeohippus	4830468	Anchitherium minimus	9260137	
4975127	Albertatherium primus Fox, 1971	4975127	Albertatherium primus Fox, 1971	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Didelphimorphia	783	Didelphidae	5455	Albertatherium	4826795	Albertatherium primus	4975127	
5220116	Rangifer tarandus groenlandicus (Borowski, 1780)	5220116	Rangifer tarandus groenlandicus (Borowski, 1780)	143	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Rangifer	2440913	Rangifer tarandus	5220114	
9095035	Synaptomys borealis sphagnicola Preble, 1899	2438953	Synaptomys borealis (Richardson, 1828)	18	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Synaptomys	2438952	Synaptomys borealis	2438953	
2435254	Felis rufus Schreber, 1777	2435246	Lynx rufus (Schreber, 1777)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Lynx	2435239	Lynx rufus	2435246	
2438387	Dicrostonyx nunatakensis Youngman, 1967	2438387	Dicrostonyx nunatakensis Youngman, 1967	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Dicrostonyx	2438382	Dicrostonyx nunatakensis	2438387	LC
4830476	Mesohippus Marsh, 1875	4830476	Mesohippus Marsh, 1875	22	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Equidae	5479	Mesohippus	4830476			
4972514	Prosciurus magnus Korth, 1989	4972514	Prosciurus magnus Korth, 1989	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Allomyidae	4829318	Prosciurus	4829334	Prosciurus magnus	4972514	
6163311	Sorex hoyi alnorum Preble, 1902	6163311	Sorex hoyi alnorum Preble, 1902	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Sorex	2435935	Sorex hoyi	2436053	
9432690	Cimolomys major (Russell, 1936)	4968608	Meniscoessus major Russell, 1972	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359			Taeniolabididae	4831375	Meniscoessus	4831376	Meniscoessus major	4968608	
2432406	Myotis lucifugus (Le Conte, 1831)	2432406	Myotis lucifugus (Le Conte, 1831)	2568	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis lucifugus	2432406	EN
2438392	Dicrostonyx rubricatus (Richardson, 1839)	2438391	Dicrostonyx groenlandicus (Traill, 1823)	10	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Dicrostonyx	2438382	Dicrostonyx groenlandicus	2438391	LC
4827431	Nannodectes Gingerich, 1975	4827431	Nannodectes Gingerich, 1975	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plesiadapidae	3239538	Nannodectes	4827431			
4969332	Miohippus grandis (Clark & Beerbower, 1967)	8664058	Mesohippus grandis (Clark & Beerbower, 1967)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Equidae	5479	Miohippus	4830528	Mesohippus grandis	8664058	
4970125	Leptocyon vafer (Leidy, 1858)	9017437	Canis vafer (Leidy, 1858)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Leptocyon	4833498	Canis vafer	9017437	
5219000	Mustela nivalis eskimo (Stone, 1900)	5219000	Mustela nivalis eskimo (Stone, 1900)	15	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela nivalis	5218987	
7342821	Ovibos moschatus moschatus	7342821	Ovibos moschatus moschatus	29	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Ovibos	2441107	Ovibos moschatus	2441108	
8725824	Peromyscus maniculatus keeni (Rhoads, 1894)	2437973	Peromyscus keeni (Rhoads, 1894)	61	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Peromyscus	2437961	Peromyscus keeni	2437973	
2439513	Dipodomys panamintinus (Merriam, 1894)	2439513	Dipodomys panamintinus (Merriam, 1894)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Heteromyidae	5504	Dipodomys	2439509	Dipodomys panamintinus	2439513	LC
4827364	Elpidophorus Simpson, 1927	4827364	Elpidophorus Simpson, 1927	18	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plagiomenidae	4827359	Elpidophorus	4827364			
4971962	Leptacodon packi (Jepsen, 1930)	4971962	Leptacodon packi (Jepsen, 1930)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Erinaceomorpha	829	Adapisoricidae	4826478	Leptacodon	7965983	Leptacodon packi	4971962	
4973800	Ischyromys junctus Russell, 1972	4973800	Ischyromys junctus Russell, 1972	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Ischyromyidae	3240708	Ischyromys	4828135	Ischyromys junctus	4973800	
4973840	Microparamys dubius (Wood, 1949)	9588020	Sciuravus dubius (Wood, 1949)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Ischyromyidae	3240708	Microparamys	4828143	Sciuravus dubius	9588020	
7193894	Odobenus rosmarus rosmarus	7193894	Odobenus rosmarus rosmarus	200	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Odobenidae	9680	Odobenus	2433626	Odobenus rosmarus	5218819	NT
9201045	Mustela vison letifera Hollister, 1913	9201045	Mustela vison letifera Hollister, 1913	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela vison	5218823	
10250904	BOLD:AAD6796	10250904	BOLD:AAD6796	13	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis volans	2432411	
10590728	BOLD:AAC5017	10590728	BOLD:AAC5017	6	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Canis	5219142	Canis latrans	5219153	
7194129	Sylvilagus nuttallii nuttallii	7194129	Sylvilagus nuttallii nuttallii	15	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Sylvilagus	2436839	Sylvilagus nuttallii	2436854	
9206934	Microtus chrotorrhinus ravus Bangs, 1898	2438667	Microtus chrotorrhinus (Miller, 1894)	34	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Microtus	2438591	Microtus chrotorrhinus	2438667	
2436637	Cebus capucinus (Linnaeus, 1758)	2436637	Cebus capucinus (Linnaeus, 1758)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Cebus	2436635	Cebus capucinus	2436637	VU
4969621	Thuliadanta mayri Eberle, 2005	4969621	Thuliadanta mayri Eberle, 2005	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795			Thuliadanta	6141995	Thuliadanta mayri	4969621	
8774158	Clethrionomys gapperi hudsonius Anderson, 1940	5706760	Myodes gapperi (Vigors, 1830)	85	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Myodes	2438724	Myodes gapperi	5706760	
10422247	BOLD:AAA2807	10422247	BOLD:AAA2807	129	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Rangifer	2440913	Rangifer tarandus	5220114	
10496564	BOLD:ACF1999	10496564	BOLD:ACF1999	16	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Sorex	2435935	Sorex arcticus	2436104	
4835392	Elomeryx armatus (Marsh, 1894)	8973264	Heptacodon armatus (Marsh, 1894)	8	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Anthracotheriidae	3240403	Elomeryx	4835391	Heptacodon armatus	8973264	
4968634	Ptilodus montanus Douglass, 1908	4968634	Ptilodus montanus Douglass, 1908	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Ptilodontidae	4831421	Ptilodus	4831436	Ptilodus montanus	4968634	
5220118	Rangifer tarandus pearyi J.A.Allen, 1902	5220118	Rangifer tarandus pearyi J.A.Allen, 1902	202	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Rangifer	2440913	Rangifer tarandus	5220114	
7059215	Sorex cinereus cinereus	7059215	Sorex cinereus cinereus	2524	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Sorex	2435935	Sorex cinereus	2435964	
3240362	Protoreodon Scott & Osborn, 1887	3240362	Protoreodon Scott & Osborn, 1887	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Agriochoeridae	3240361	Protoreodon	3240362			
4264283	Glaucomys sabrinus alpinus (Richardson, 1828)	4264283	Glaucomys sabrinus alpinus (Richardson, 1828)	129	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Glaucomys	2437330	Glaucomys sabrinus	2437331	
4970795	Blastomeryx gemmifer (Cope, 1874)	9586398	Merycodus gemmifer (Cope, 1874)	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Moschidae	5301	Blastomeryx	4835678	Merycodus gemmifer	9586398	
5219029	Mustela erminea haidarum (Preble, 1898)	5219029	Mustela erminea haidarum (Preble, 1898)	52	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela erminea	5219019	
6163672	Corynorhinus townsendii pallescens Miller, 1897	6163672	Corynorhinus townsendii pallescens Miller, 1897	21	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Corynorhinus	2432583	Corynorhinus townsendii	2432479	
8303143	Urocitellus parryii (Richardson, 1825)	8303143	Urocitellus parryii (Richardson, 1825)	649	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Urocitellus	4827933	Urocitellus parryii	8303143	LC
2434831	Spilogale putorius (Linnaeus, 1758)	2434831	Spilogale putorius (Linnaeus, 1758)	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mephitidae	9679	Spilogale	2434820	Spilogale putorius	2434831	VU
4264269	Glaucomys sabrinus makkovikensis (Sornborger, 1900)	4264269	Glaucomys sabrinus makkovikensis (Sornborger, 1900)	27	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Glaucomys	2437330	Glaucomys sabrinus	2437331	
4975084	Apistodon exiguus (Fox, 1971)	9433856	Pediomys exiguus (Fox, 1971)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Didelphimorphia	783			Apistodon	4975083	Pediomys exiguus	9433856	
4975088	Eodelphis cutleri (Woodward, 1916)	9549772	Cimolestes cutleri (Woodward, 1916)	12	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Didelphimorphia	783	Stagodontidae	4831511	Eodelphis	4831515	Cimolestes cutleri	9549772	
10203761	BOLD:AAJ1379	10203761	BOLD:AAJ1379	3	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Lepus	2436691			
