code,gbifname,gbifid,equal
Noctilio_leporinus,Noctilio leporinus,2433343,true
Bandicota_bengalensis,Bandicota bengalensis,2437727,true
Sminthopsis_granulipes,Sminthopsis granulipes,2435394,true
Antechinus_agilis,Antechinus agilis,2435369,true
Gerbillus_amoenus,Gerbillus amoenus,2437812,true
Saccolaimus_saccolaimus,Saccolaimus saccolaimus,2433084,true
Molossus_aztecus,Molossus aztecus,5707238,true
Millardia_kondana,Millardia kondana,5219779,true
Lonchophylla_chocoana,Lonchophylla chocoana,5787393,true
Crocidura_watasei,Crocidura watasei,2435692,true
Nyctalus_azoreum,Nyctalus azoreum,5218523,true
Potorous_longipes,Potorous longipes,2440017,true
Macaca_silenus,Macaca silenus,2436617,true
Echimys_vieirai,Echimys vieirai,5786580,true
Rhipidomys_latimanus,Rhipidomys latimanus,5219824,true
Philander_olrogi,Philander olrogi,10799648,true
Rattus_korinchi,Rattus korinchi,2439228,true
Petrogale_godmani,Petrogale godmani,2440119,true
Dobsonia_beauforti,Dobsonia beauforti,2432831,true
Peromyscus_beatae,Peromyscus beatae,4265104,true
Cheiromeles_parvidens,Cheiromeles parvidens,4266500,true
Ctenomys_bonettoi,Ctenomys bonettoi,2439641,true
Hippocamelus_bisulcus,Hippocamelus bisulcus,2440981,true
Akodon_spegazzinii,Akodon spegazzinii,2437919,true
Capricornis_crispus,Capricornis crispus,4262615,true
Catopuma_badia,Catopuma badia,2435093,true
Microgale_nasoloi,Microgale nasoloi,2432127,true
Cryptotis_phillipsii,Cryptotis phillipsii,5219483,true
Heteromys_oasicus,Heteromys oasicus,4263269,true
Cynopterus_brachyotis,Cynopterus brachyotis,2432837,true
Marmosa_murina,Marmosa murina,2439873,true
Oryzomys_couesi,Oryzomys couesi,2438070,true
Callicebus_discolor,Plecturocebus discolor,9234391,false
Thoopterus_nigrescens,Thoopterus nigrescens,2432784,true
Scapteromys_aquaticus,Scapteromys aquaticus,4265010,true
Peromyscus_guardia,Peromyscus guardia,2437986,true
Moschus_cupreus,Moschus cupreus,4262223,true
Hemitragus_jemlahicus,Hemitragus jemlahicus,5220174,true
Sorex_ventralis,Sorex ventralis,2435962,true
Saimiri_oerstedii,Saimiri oerstedii,2436664,true
Mastomys_kollmannspergeri,Mastomys kollmannspergeri,4264822,true
Noctilio_albiventris,Noctilio albiventris,2433344,true
Lonchorhina_fernandezi,Lonchorhina fernandezi,2433213,true
Chaetodipus_hispidus,Chaetodipus hispidus,2439583,true
Poliocitellus_franklinii,Poliocitellus franklinii,7946545,true
Coendou_pruinosus,Sphiggurus pruinosus,4264798,false
Grampus_griseus,Grampus griseus,5220027,true
Raphicerus_sharpei,Raphicerus sharpei,2441140,true
Rhinolophus_hilli,Rhinolophus hilli,4266704,true
Choeronycteris_mexicana,Choeronycteris mexicana,2433207,true
Apodemus_hyrcanicus,Apodemus hyrcanicus,5219733,true
Nasua_nasua,Nasua nasua,2433536,true
Submyotodon_latirostris,Submyotodon latirostris,8506251,true
Saguinus_mystax,Saguinus mystax,2436472,true
Xerus_princeps,Xerus princeps,2437457,true
Monodelphis_palliolata,Monodelphis palliolata,2439969,true
Sciurus_sanborni,Sciurus sanborni,5219689,true
Peromyscus_truei,Peromyscus truei,2437985,true
Ototylomys_phyllotis,Ototylomys phyllotis,2439155,true
Poiana_leightoni,Poiana leightoni,2434632,true
Ochotona_forresti,Ochotona forresti,2436964,true
Sorex_alaskanus,Sorex alaskanus,2435995,true
Rhinolophus_yunanensis,Rhinolophus yunanensis,2432629,true
Typhlomys_cinereus,Typhlomys cinereus,2437710,true
Neotoma_devia,Neotoma devia,2438449,true
Aepeomys_reigi,Aepeomys reigi,4265150,true
Crocidura_littoralis,Crocidura littoralis,2435690,true
Megadontomys_thomasi,Megadontomys thomasi,2438695,true
Hypsiprymnodon_moschatus,Hypsiprymnodon moschatus,2440014,true
Hylomyscus_stella,Hylomyscus stella,2439340,true
Sorex_macrodon,Sorex macrodon,2436077,true
Harpiocephalus_harpia,Harpiocephalus harpia,2432380,true
Acomys_subspinosus,Acomys subspinosus,2438258,true
Monodelphis_brevicaudata,Monodelphis brevicaudata,2439971,true
Myotis_ridleyi,Myotis ridleyi,2432398,true
Chelemys_megalonyx,Chelemys megalonyx,2439045,true
Coendou_prehensilis,Coendou prehensilis,2437600,true
Pteropus_cognatus,Pteropus cognatus,5706995,true
Andalgalomys_olrogi,Andalgalomys olrogi,2438727,true
Gracilinanus_agilis,Gracilinanus agilis,2439852,true
Gerbillus_stigmonyx,Dipodillus stigmonyx,4264990,false
Phalanger_sericeus,Phalanger sericeus,2440262,true
Artibeus_amplus,Artibeus amplus,2433266,true
Myotis_aurascens,Myotis aurascens,4409308,true
Proechimys_semispinosus,Proechimys semispinosus,2439789,true
Notopteris_macdonaldi,Notopteris macdonaldi,2432985,true
Thomasomys_rhoadsi,Thomasomys rhoadsi,2439160,true
Dinaromys_bogdanovi,Dinaromys bogdanovi,2438502,true
Saguinus_labiatus,Saguinus labiatus,9178968,true
Kobus_leche,Kobus leche,5220162,true
Anathana_ellioti,Anathana ellioti,2436266,true
Neophascogale_lorentzii,Neophascogale lorentzi,2435364,false
Civettictis_civetta,Civettictis civetta,2434634,true
Abrocoma_uspallata,Abrocoma uspallata,4264783,true
Rattus_omichlodes,Rattus omichlodes,4264917,true
Mustela_strigidorsa,Mustela strigidorsa,5219018,true
Mesoplodon_hectori,Mesoplodon hectori,2440394,true
Heterocephalus_glaber,Heterocephalus glaber,5219654,true
Dasypus_hybridus,Dasypus hybridus,2440778,true
Cricetulus_lama,Cricetulus kamensis,2438771,false
Bos_grunniens,Bos grunniens,2441019,true
Peromyscus_merriami,Peromyscus merriami,2438032,true
Molossus_currentium,Molossus currentium,5707239,true
Lepus_oiostolus,Lepus oiostolus,2436727,true
Crunomys_fallax,Crunomys fallax,2438562,true
Rattus_leucopus,Rattus leucopus,2439266,true
Heimyscus_fumosus,Heimyscus fumosus,2438925,true
Cuscomys_oblativa,Cuscomys oblativa,4264785,true
Myospalax_myospalax,Myospalax myospalax,2439121,true
Paradoxurus_stenocephalus,Paradoxurus zeylonensis,8600945,false
Rhinolophus_lepidus,Rhinolophus lepidus,2432618,true
Rhinolophus_shortridgei,Rhinolophus shortridgei,4266768,true
Dyacopterus_rickarti,Dyacopterus rickarti,7996072,true
Oryzomys_curasoae,Oryzomys curasoae,4265039,true
Otomys_uzungwensis,Otomys uzungwensis,5706742,true
Addax_nasomaculatus,Addax nasomaculatus,2441101,true
Dendrolagus_bennettianus,Dendrolagus bennettianus,2440210,true
Pteropus_rennelli,Pteropus rennelli,5707082,true
Mimon_cozumelae,Mimon cozumelae,4265293,true
Mimetillus_moloneyi,Mimetillus moloneyi,2432527,true
Dremomys_pernyi,Dremomys pernyi,2437276,true
Napaeozapus_insignis,Napaeozapus insignis,2439461,true
Rattus_nikenii,Rattus nikenii,10899608,true
Chlorotalpa_sclateri,Chlorotalpa sclateri,2432210,true
Ursus_americanus,Ursus americanus,2433407,true
Rattus_richardsoni,Rattus richardsoni,4264914,true
Capra_sibirica,Capra sibirica,2441052,true
Peromyscus_hooperi,Peromyscus hooperi,2438027,true
Myotis_planiceps,Myotis planiceps,2432441,true
Solenodon_cubanus,Solenodon cubanus,5219469,true
Rattus_mordax,Rattus mordax,2439243,true
Hippotragus_leucophaeus,Hippotragus leucophaeus,2441032,true
Emballonura_raffrayana,Emballonura raffrayana,2433123,true
Myotis_gomantongensis,Myotis gomantongensis,4266314,true
Kerivoula_agnella,Kerivoula agnella,2432537,true
Soricomys_montanus,Soricomys montanus,8086487,true
Glischropus_tylopus,Glischropus tylopus,2432514,true
Sarcophilus_harrisii,Sarcophilus harrisii,2435451,true
Lagostomus_maximus,Lagostomus maximus,5219945,true
Hipposideros_ridleyi,Hipposideros ridleyi,5218564,true
Vespadelus_douglasorum,Vespadelus douglasorum,4266268,true
Hystrix_brachyura,Hystrix brachyura,5219890,true
Eonycteris_spelaea,Eonycteris spelaea,2432968,true
Sicista_caudata,Sicista caudata,2439445,true
Arvicola_amphibius,Arvicola amphibius,4265185,true
Cebus_olivaceus,Cebus olivaceus,2436638,true
Nyctomys_sumichrasti,Nyctomys sumichrasti,2438370,true
Cryptotis_venezuelensis,Cryptotis venezuelensis,9167055,true
Myotis_nesopolus,Myotis nesopolus,2432464,true
Naemorhedus_griseus,Naemorhedus griseus,7261419,true
Eligmodontia_dunaris,Eligmodontia dunaris,8308575,true
Microcebus_lehilahytsara,Microcebus lehilahytsara,5786008,true
Otomys_orestes,Otomys orestes,5706739,true
Orcaella_brevirostris,Orcaella brevirostris,2440460,true
Pipistrellus_subflavus,Perimyotis subflavus,7665644,false
Dipus_sagitta,Dipus sagitta,2439463,true
Crocidura_phuquocensis,Crocidura phuquocensis,8867528,true
Auliscomys_pictus,Auliscomys pictus,2438835,true
Mungotictis_decemlineata,Mungotictis decemlineata,2433518,true
Macaca_mulatta,Macaca mulatta,2436604,true
Myodes_rufocanus,Myodes rufocanus,5706769,true
Ctenomys_peruanus,Ctenomys peruanus,2439642,true
Rattus_pyctoris,Rattus pyctoris,4264918,true
Chaerephon_russatus,Chaerephon russatus,5707232,true
Elephantulus_fuscipes,Elephantulus fuscipes,2440843,true
Eliurus_webbi,Eliurus webbi,2438524,true
Cloeotis_percivali,Cloeotis percivali,2432679,true
Sturnira_nana,Sturnira nana,2433326,true
Dasyurus_geoffroii,Dasyurus geoffroii,2435362,true
Vulpes_velox,Vulpes velox,5219290,true
Anoura_fistulata,Anoura fistulata,6100703,true
Euchoreutes_naso,Euchoreutes naso,2439475,true
Acomys_percivali,Acomys percivali,2438265,true
Nycticebus_bengalensis,Nycticebus bengalensis,4267329,true
Pseudoryzomys_simplex,Pseudoryzomys simplex,2438678,true
Chiruromys_lamia,Chiruromys lamia,2438347,true
Lepilemur_milanoii,Lepilemur milanoii,5786439,true
Alticola_barakshin,Alticola barakshin,2438716,true
Peromyscus_yucatanicus,Peromyscus yucatanicus,2437984,true
Rungwecebus_kipunji,Rungwecebus kipunji,5786266,true
Gerbillus_muriculus,Gerbillus muriculus,2437805,true
Lonchophylla_orienticollina,Lonchophylla orienticollina,7400403,true
Myotis_annamiticus,Myotis annamiticus,4266332,true
Gracilinanus_microtarsus,Gracilinanus microtarsus,2439856,true
Crocidura_lepidura,Crocidura lepidura,2435670,true
Microcebus_mamiratra,Microcebus mamiratra,5786014,true
Dasypus_sabanicola,Dasypus sabanicola,2440787,true
Vormela_peregusna,Vormela peregusna,2433709,true
Habromys_ixtlani,Habromys ixtlani,4265159,true
Alouatta_nigerrima,Alouatta nigerrima,4267236,true
Sotalia_fluviatilis,Sotalia fluviatilis,2440537,true
Neotragus_batesi,Neotragus batesi,2441072,true
Melonycteris_melanops,Melonycteris melanops,2432797,true
Eumops_auripendulus,Eumops auripendulus,2432990,true
Rhynchomys_isarogensis,Rhynchomys isarogensis,5219783,true
Crocidura_orientalis,Crocidura orientalis,2435718,true
Glischropus_javanus,Glischropus javanus,2432513,true
Crocidura_fischeri,Crocidura fischeri,2435667,true
Cercopithecus_neglectus,Cercopithecus neglectus,5219567,true
Potorous_platyops,Potorous platyops,2440016,true
Maxomys_surifer,Maxomys surifer,2438837,true
Grammomys_dolichurus,Grammomys dolichurus,2439202,true
Nycticebus_menagensis,Nycticebus menagensis,5786051,true
Scotophilus_ejetai,Scotophilus ejetai,7681567,true
Eumops_maurus,Eumops maurus,2432992,true
Murina_puta,Murina puta,2432321,true
Rhinolophus_canuti,Rhinolophus canuti,2432644,true
Callosciurus_inornatus,Callosciurus inornatus,2437405,true
Mustela_africana,Mustela africana,5219066,true
Crocidura_sicula,Crocidura sicula,2435553,true
Trogopterus_xanthipes,Trogopterus xanthipes,2437459,true
Rhinopoma_microphyllum,Rhinopoma microphyllum,5218749,true
Thylogale_thetis,Thylogale thetis,2440161,true
Otomys_sloggetti,Myotomys sloggetti,4264857,false
Nyctalus_furvus,Nyctalus furvus,5707109,true
Macrotarsomys_bastardi,Macrotarsomys bastardi,2438489,true
Rhinolophus_sakejiensis,Rhinolophus sakejiensis,4266788,true
Balantiopteryx_infusca,Balantiopteryx infusca,2433134,true
Pithecia_aequatorialis,Pithecia aequatorialis,2436371,true
Microtus_pennsylvanicus,Microtus pennsylvanicus,2438655,true
Cebuella_pygmaea,Cebuella pygmaea,4827382,true
Miniopterus_schreibersii,Miniopterus schreibersii,9796816,true
Trinomys_paratus,Trinomys paratus,4262944,true
Scapteromys_tumidus,Scapteromys tumidus,2439325,true
Marmota_caudata,Marmota caudata,2437366,true
Euryzygomatomys_spinosus,Euryzygomatomys spinosus,2439737,true
Proechimys_trinitatus,Proechimys trinitatis,2439782,false
Hippopotamus_lemerlei,Hippopotamus lemerlei,2441246,true
Mops_midas,Mops midas,2433076,true
Pteropus_pilosus,Pteropus pilosus,5218669,true
Megaloceros_giganteus,Megaloceros giganteus,5846758,true
Sminthopsis_murina,Sminthopsis murina,2435410,true
Sturnira_burtonlimi,Sturnira burtonlimi,8244058,true
Nycteris_macrotis,Nycteris macrotis,5218609,true
Murina_balaensis,Murina balaensis,8301337,true
Lepilemur_petteri,Lepilemur petteri,5786422,true
Notomys_alexis,Notomys alexis,2438970,true
Rhynchonycteris_naso,Rhynchonycteris naso,2433095,true
Otaria_bryonia,Otaria byronia,5218774,false
Praomys_rostratus,Praomys rostratus,2438473,true
Notomys_mordax,Notomys mordax,2438976,true
Mysateles_garridoi,Mysateles garridoi,2437662,true
Cephalophus_nigrifrons,Cephalophus nigrifrons,2441154,true
Nesophontes_zamicrus,Nesophontes zamicrus,2435489,true
Myotis_keenii,Myotis keenii,2432435,true
Sapajus_flavius,Sapajus flavius,7669874,true
Mus_cervicolor,Mus cervicolor,2438776,true
Podogymnura_aureospinula,Podogymnura aureospinula,2437118,true
Sturnira_tildae,Sturnira tildae,2433334,true
Microtus_liechtensteini,Microtus liechtensteini,4265021,true
Ruwenzorisorex_suncoides,Ruwenzorisorex suncoides,2435915,true
Anisomys_imitator,Anisomys imitator,2438052,true
Monodelphis_scalops,Monodelphis scalops,2439974,true
Dendrolagus_goodfellowi,Dendrolagus goodfellowi,2440222,true
Geomys_bursarius,Geomys bursarius,2439378,true
Callicebus_melanochir,Callicebus melanochir,2436393,true
Neomonachus_tropicalis,Neomonachus tropicalis,8443316,true
Akodon_aerosus,Akodon aerosus,2437892,true
Isothrix_pagurus,Isothrix pagurus,2439755,true
Peromyscus_perfulvus,Peromyscus perfulvus,2437978,true
Myotis_oxyotus,Myotis oxyotus,2432422,true
Myoictis_leucura,Myoictis leucura,5787744,true
Pteropus_samoensis,Pteropus samoensis,5218659,true
Plecotus_balensis,Plecotus balensis,5707194,true
Antechinus_subtropicus,Antechinus subtropicus,2435373,true
Lepus_insularis,Lepus insularis,2436718,true
Geomys_pinetis,Geomys pinetis,2439377,true
Oxymycterus_amazonicus,Oxymycterus amazonicus,4265188,true
Steatomys_opimus,Steatomys opimus,4263426,true
Gerbillus_watersi,Gerbillus watersi,2437818,true
Miniopterus_minor,Miniopterus minor,2432510,true
Nyctimene_albiventer,Nyctimene albiventer,5218631,true
Maxomys_baeodon,Maxomys baeodon,2438839,true
Neamblysomus_julianae,Neamblysomus julianae,2432173,true
Sundasciurus_moellendorffi,Sundasciurus moellendorffi,2437479,true
Peromyscus_grandis,Peromyscus grandis,2438025,true
Glauconycteris_alboguttata,Glauconycteris alboguttata,4266157,true
Rhogeessa_parvula,Rhogeessa parvula,2432273,true
Perameles_eremiana,Perameles eremiana,5219456,true
Emballonura_atrata,Paremballonura atrata,7462894,false
Sminthopsis_aitkeni,Sminthopsis aitkeni,2435398,true
Nyctalus_leisleri,Nyctalus leisleri,5218522,true
Mops_condylurus,Mops condylurus,2433075,true
Pipistrellus_ceylonicus,Pipistrellus ceylonicus,5218475,true
Oligoryzomys_brendae,Oligoryzomys brendae,4265162,true
Caluromys_derbianus,Caluromys derbianus,2439992,true
Neodon_leucurus,Neodon leucurus,7775197,true
Ctenomys_latro,Ctenomys latro,2439611,true
Vulpes_vulpes,Vulpes vulpes,5219243,true
Tamias_bulleri,Tamias bulleri,2437440,true
Crocidura_canariensis,Crocidura canariensis,2435551,true
Crocidura_eisentrauti,Crocidura eisentrauti,2435747,true
Hipposideros_coronatus,Hipposideros coronatus,5218563,true
Lutra_lutra,Lutra lutra,2433753,true
Scotophilus_nux,Scotophilus nux,5218537,true
Paraxerus_cepapi,Paraxerus cepapi,2437354,true
Dasyprocta_prymnolopha,Dasyprocta prymnolopha,2437580,true
Dasyuroides_byrnei,Dasyuroides byrnei,2435467,true
Myotis_bocagii,Myotis bocagii,7261886,true
Macrotarsomys_ingens,Macrotarsomys ingens,2438488,true
Pseudomys_chapmani,Pseudomys chapmani,5219801,true
Mesocricetus_brandti,Mesocricetus brandti,2438484,true
Cryptochloris_wintoni,Cryptochloris wintoni,5218453,true
Neotoma_phenax,Neotoma phenax,2438436,true
Rhipidomys_wetzeli,Rhipidomys wetzeli,5219822,true
Pteropus_alecto,Pteropus alecto,5218686,true
Thylacinus_cynocephalus,Thylacinus cynocephalus,2435474,true
Rhogeessa_gracilis,Rhogeessa gracilis,2432276,true
Chiroderma_trinitatum,Chiroderma trinitatum,2433163,true
Ozotoceros_bezoarticus,Ozotoceros bezoarticus,2440978,true
Lemniscomys_roseveari,Lemniscomys roseveari,2438208,true
Eptesicus_bobrinskoi,Eptesicus gobiensis,7261813,false
Cryptonanus_unduaviensis,Cryptonanus unduaviensis,5786541,true
Mustela_itatsi,Mustela itatsi,5218962,true
Lemniscomys_mittendorfi,Lemniscomys mittendorfi,2438205,true
Phocoenoides_dalli,Phocoenoides dalli,2440684,true
Rhinolophus_stheno,Rhinolophus stheno,2432636,true
Macropus_eugenii,Macropus eugenii,5219989,true
Rhinolophus_robinsoni,Rhinolophus robinsoni,2432675,true
Sciurus_anomalus,Sciurus anomalus,8243249,true
Necromys_obscurus,Necromys obscurus,4265136,true
Thrichomys_apereoides,Thrichomys apereoides,2439813,true
Hylomyscus_pamfi,Hylomyscus pamfi,7943554,true
Tokudaia_tokunoshimensis,Tokudaia tokunoshimensis,5786721,true
Congosorex_phillipsorum,Congosorex phillipsorum,5787842,true
Tayassu_pecari,Tayassu pecari,2440993,true
Paratriaenops_furculus,Paratriaenops furcula,8076939,false
Paranyctimene_tenax,Paranyctimene tenax,4265736,true
Ctenomys_viperinus,Ctenomys viperinus,4263367,true
Hapalomys_longicaudatus,Hapalomys longicaudatus,2438766,true
Odocoileus_hemionus,Odocoileus hemionus,2440974,true
Hadromys_yunnanensis,Hadromys yunnanensis,4264873,true
Antechinus_leo,Antechinus leo,2435371,true
Rhinolophus_cohenae,Rhinolophus cohenae,7485944,true
Lonchophylla_inexpectata,Lonchophylla inexpectata,8756483,true
Spalax_giganteus,Spalax giganteus,2438882,true
Vespadelus_finlaysoni,Vespadelus finlaysoni,4266265,true
Spilocuscus_kraemeri,Spilocuscus kraemeri,2440247,true
Proechimys_quadruplicatus,Proechimys quadruplicatus,2439767,true
Myzopoda_aurita,Myzopoda aurita,2432987,true
Marmosops_pakaraimae,Marmosops pakaraimae,10804878,true
Dermanura_gnomus,Artibeus gnomus,4265331,false
Micronycteris_minuta,Micronycteris minuta,2433286,true
Scotoecus_hirundo,Scotoecus hirundo,2432335,true
Handleyomys_saturatior,Oryzomys saturatior,2438078,false
Nectomys_squamipes,Nectomys squamipes,5219856,true
Microcebus_gerpi,Microcebus gerpi,7631341,true
Coccymys_kirrhos,Coccymys kirrhos,8280801,true
Rhipidomys_ipukensis,Rhipidomys ipukensis,7655363,true
Nesoryzomys_narboroughi,Nesoryzomys narboroughi,5786910,true
Pontoporia_blainvillei,Pontoporia blainvillei,5220001,true
Mogera_etigo,Mogera tokudae,2436172,false
Taphozous_mauritianus,Taphozous mauritianus,5218741,true
Tragelaphus_scriptus,Tragelaphus scriptus,5220182,true
Rhinolophus_sinicus,Rhinolophus sinicus,7261959,true
Nannosciurus_melanotis,Nannosciurus melanotis,2437268,true
Hipposideros_breviceps,Hipposideros breviceps,5218584,true
Allactaga_euphratica,Allactaga euphratica,2439484,true
Akodon_simulator,Akodon simulator,2437887,true
Euoticus_elegantulus,Euoticus elegantulus,2436514,true
Murina_leucogaster,Murina leucogaster,2432330,true
Nyctimene_malaitensis,Nyctimene malaitensis,5218638,true
Reithrodontomys_musseri,Reithrodontomys musseri,7394396,true
Micropteropus_pusillus,Micropteropus pusillus,2432978,true
Trachypithecus_vetulus,Semnopithecus vetulus,7460229,false
Myotis_blythii,Myotis blythii,2432414,true
Phalanger_gymnotis,Phalanger gymnotis,2440266,true
Grammomys_kuru,Grammomys kuru,4264883,true
Neacomys_tenuipes,Neacomys tenuipes,2439288,true
Vampyrum_spectrum,Vampyrum spectrum,2433341,true
Prolagus_sardus,Prolagus sardus,2436679,true
Gerbilliscus_kempi,Gerbilliscus kempii,7962917,false
