from,to,score_normal,score,pair,int
Urocyon cinereoargenteus,Mustela erminea,0.37145,0.0706,false,false
Ursus americanus,Oreamnos americanus,0.39375,0.0705,false,false
Glaucomys sabrinus,Didelphis virginiana,0.46715,0.0702,false,false
Thomomys talpoides,Dicrostonyx groenlandicus,0.37275,0.0702,false,false
Procyon lotor,Neovison vison,0.40645,0.07015,false,false
Puma concolor,Taxidea taxus,0.38925,0.07005,false,false
Thomomys talpoides,Peromyscus keeni,0.45245,0.07,false,false
Perognathus fasciatus,Onychomys leucogaster,0.4548,0.06985,false,false
Dipodomys ordii,Lemmus trimucronatus,0.3879,0.06975,false,false
Dipodomys ordii,Onychomys leucogaster,0.4445,0.06975,false,false
Sorex ugyunak,Didelphis virginiana,0.4696,0.06975,false,false
Geomys bursarius,Lemmus trimucronatus,0.38555,0.0696,false,false
Aplodontia rufa,Didelphis virginiana,0.4625,0.06955,false,false
Glaucomys volans,Sorex maritimensis,0.36875,0.06955,false,false
Erethizon dorsatum,Dicrostonyx nunatakensis,0.38675,0.06945,false,false
Dipodomys ordii,Peromyscus leucopus,0.45185,0.0693,false,false
Didelphis virginiana,Vulpes vulpes,0.4291,0.06925,false,false
Glaucomys volans,Didelphis virginiana,0.46775,0.0692,false,false
Perognathus fasciatus,Dicrostonyx groenlandicus,0.3773,0.0692,false,false
Erethizon dorsatum,Peromyscus maniculatus,0.45395,0.06915,false,false
Ursus americanus,Zapus hudsonius,0.37115,0.06915,false,false
Geomys bursarius,Neotoma cinerea,0.4528,0.0691,false,false
Perognathus fasciatus,Lemmus trimucronatus,0.38785,0.0691,false,false
Geomys bursarius,Peromyscus maniculatus,0.4511,0.069,false,false
Mephitis mephitis,Ovibos moschatus,0.37805,0.06895,false,false
Dipodomys ordii,Neotoma cinerea,0.4485,0.06875,false,false
Glaucomys sabrinus,Sorex maritimensis,0.37475,0.0687,false,false
Dipodomys ordii,Mus musculus,0.4109,0.06855,false,false
Peromyscus keeni,Microtus townsendii,0.3732,0.06855,false,false
Procyon lotor,Martes americana,0.422,0.06855,false,false
Mustela frenata,Mephitis mephitis,0.3814,0.0684,false,false
Pipistrellus subflavus,Didelphis virginiana,0.4705,0.06835,false,false
Thomomys talpoides,Peromyscus leucopus,0.4512,0.0681,false,false
Geomys bursarius,Tamiasciurus hudsonicus,0.4225,0.06795,false,false
Geomys bursarius,Castor canadensis,0.3735,0.06785,false,false
Geomys bursarius,Microtus miurus,0.3837,0.0678,false,false
Thomomys talpoides,Lemmus trimucronatus,0.3825,0.0678,false,false
Dipodomys ordii,Dicrostonyx groenlandicus,0.38475,0.0677,false,false
Dipodomys ordii,Neurotrichus gibbsii,0.4587,0.0677,false,false
Lynx canadensis,Vulpes lagopus,0.38035,0.06765,false,false
Lynx canadensis,Condylura cristata,0.40345,0.0676,false,false
Perognathus fasciatus,Neotoma cinerea,0.454,0.0676,false,false
Procyon lotor,Oreamnos americanus,0.40705,0.0676,false,false
Puma concolor,Condylura cristata,0.4118,0.0676,false,false
Erethizon dorsatum,Dicrostonyx richardsoni,0.39285,0.0675,false,false
Mephitis mephitis,Martes americana,0.41745,0.06735,false,false
Perognathus fasciatus,Peromyscus leucopus,0.45035,0.06735,false,false
Thomomys talpoides,Microtus miurus,0.379,0.0673,false,false
Spilogale putorius,Mustela nigripes,0.42435,0.06725,false,false
Urocyon cinereoargenteus,Nyctinomops macrotis,0.3692,0.0672,false,false
Perognathus parvus,Peromyscus leucopus,0.4493,0.06715,false,false
Urocyon cinereoargenteus,Euderma maculatum,0.3654,0.06715,false,false
Spilogale putorius,Zapus hudsonius,0.385,0.0671,false,false
Thomomys talpoides,Mus musculus,0.4111,0.0671,false,false
Perognathus parvus,Microtus montanus,0.38135,0.06675,false,false
Perognathus fasciatus,Microtus miurus,0.38165,0.0667,false,false
Dipodomys ordii,Castor canadensis,0.3778,0.06665,false,false
Perognathus fasciatus,Mus musculus,0.4182,0.0666,false,false
Geomys bursarius,Neurotrichus gibbsii,0.45345,0.0665,false,false
Thomomys talpoides,Onychomys leucogaster,0.45175,0.0665,false,false
Perognathus fasciatus,Tamiasciurus hudsonicus,0.4247,0.06645,false,false
Perognathus parvus,Synaptomys borealis,0.3993,0.06645,false,false
Erethizon dorsatum,Tamiasciurus douglasii,0.40605,0.0664,false,false
Lynx canadensis,Taxidea taxus,0.38435,0.06625,false,false
Dipodomys ordii,Peromyscus maniculatus,0.4488,0.0662,false,false
Sorex bendirii,Didelphis virginiana,0.4668,0.0661,false,false
Onychomys leucogaster,Microtus townsendii,0.37515,0.0658,false,false
Cryptotis parva,Sorex hoyi,0.3766,0.06575,false,false
Erethizon dorsatum,Sciurus niger,0.41225,0.06565,false,false
Pipistrellus subflavus,Sorex maritimensis,0.3758,0.06565,false,false
Mephitis mephitis,Oreamnos americanus,0.40485,0.0656,false,false
Thomomys talpoides,Neotoma cinerea,0.4551,0.0655,false,false
Perognathus parvus,Peromyscus keeni,0.45245,0.06535,false,false
Mustela erminea,Myodes rutilus,0.39005,0.0653,true,true
Geomys bursarius,Dicrostonyx nunatakensis,0.392,0.06525,false,false
Thomomys talpoides,Reithrodontomys megalotis,0.44795,0.06515,false,false
Dipodomys ordii,Dicrostonyx nunatakensis,0.3982,0.0651,false,false
Perognathus fasciatus,Neurotrichus gibbsii,0.4547,0.06495,false,false
Perognathus fasciatus,Peromyscus maniculatus,0.44805,0.0646,false,false
Thomomys talpoides,Peromyscus maniculatus,0.44945,0.0646,false,false
Thomomys talpoides,Neurotrichus gibbsii,0.4492,0.06455,false,false
Vulpes lagopus,Pipistrellus subflavus,0.36455,0.06455,false,false
Dipodomys ordii,Reithrodontomys megalotis,0.45655,0.0645,false,false
Geomys bursarius,Reithrodontomys megalotis,0.44895,0.0645,false,false
Cryptotis parva,Sorex fumeus,0.4382,0.06435,false,false
Mustela nivalis,Sorex trowbridgii,0.36255,0.0643,false,false
Perognathus fasciatus,Castor canadensis,0.37495,0.0643,false,false
Dipodomys ordii,Tamiasciurus hudsonicus,0.42725,0.06425,false,false
Cryptotis parva,Sorex rohweri,0.4391,0.0642,false,false
Perognathus fasciatus,Reithrodontomys megalotis,0.45195,0.064,false,false
Cryptotis parva,Sorex cinereus,0.43875,0.06395,false,false
Cryptotis parva,Sorex dispar,0.43485,0.06395,false,false
Mustela nigripes,Lepus americanus,0.36965,0.06395,false,false
Procyon lotor,Ovis canadensis,0.374,0.06395,false,false
Lynx rufus,Tamias townsendii,0.3746,0.0639,false,false
Perognathus parvus,Onychomys leucogaster,0.44815,0.0639,false,false
Cryptotis parva,Sorex monticolus,0.43665,0.06385,false,false
Mephitis mephitis,Spilogale putorius,0.4463,0.06375,false,false
Thomomys talpoides,Castor canadensis,0.37165,0.0636,false,false
Puma concolor,Neovison vison,0.38145,0.0635,false,false
Geomys bursarius,Dicrostonyx richardsoni,0.3826,0.06335,false,false
Perognathus fasciatus,Sciurus niger,0.4159,0.06335,false,false
Cryptotis parva,Sorex ugyunak,0.42995,0.0633,false,false
Perognathus fasciatus,Dicrostonyx nunatakensis,0.38665,0.0633,false,false
Dipodomys ordii,Dicrostonyx richardsoni,0.3889,0.06325,false,false
Perognathus parvus,Mus musculus,0.4043,0.06325,false,false
Thomomys talpoides,Dicrostonyx nunatakensis,0.38885,0.06325,false,false
Thomomys talpoides,Dicrostonyx richardsoni,0.38195,0.0632,false,false
Lynx canadensis,Cynomys ludovicianus,0.3719,0.0631,false,false
Cryptotis parva,Sorex vagrans,0.43395,0.06295,false,false
Neotoma cinerea,Sorex trowbridgii,0.3686,0.0629,false,false
Mephitis mephitis,Ovis canadensis,0.3732,0.0628,false,false
Perognathus parvus,Dicrostonyx groenlandicus,0.3767,0.06275,false,false
Lasiurus cinereus,Didelphis virginiana,0.4647,0.0627,false,false
Geomys bursarius,Sciurus niger,0.41275,0.0626,false,false
Lasiurus cinereus,Sorex maritimensis,0.3674,0.06255,false,false
Perognathus parvus,Reithrodontomys megalotis,0.4391,0.06255,false,false
Thomomys talpoides,Tamiasciurus hudsonicus,0.424,0.06255,false,false
Vulpes lagopus,Lasiurus cinereus,0.3599,0.06245,false,false
Erethizon dorsatum,Dicrostonyx hudsonius,0.39185,0.0624,false,false
Geomys bursarius,Tamiasciurus douglasii,0.406,0.06225,false,false
Blarina brevicauda,Sorex haydeni,0.39905,0.0622,false,false
Martes pennanti,Tamiasciurus douglasii,0.39195,0.0622,false,false
Lynx canadensis,Tamias amoenus,0.3691,0.06215,false,false
Perognathus parvus,Peromyscus maniculatus,0.4475,0.06215,false,false
Cryptotis parva,Sorex preblei,0.42985,0.0621,false,false
Canis latrans,Ursus arctos,0.3689,0.062,false,false
Perognathus parvus,Microtus miurus,0.3737,0.0617,false,false
Procyon lotor,Mephitis mephitis,0.4411,0.0617,false,false
Perognathus parvus,Neotoma cinerea,0.45005,0.06165,false,false
Perognathus parvus,Lemmus trimucronatus,0.3858,0.0616,false,false
Sorex rohweri,Sorex arcticus,0.37305,0.06155,false,false
Martes pennanti,Zapus princeps,0.37975,0.06145,false,false
Mustela frenata,Procyon lotor,0.37785,0.06145,false,false
Sorex fumeus,Sorex arcticus,0.37875,0.06145,false,false
Mephitis mephitis,Mephitis mephitis,0.43305,0.0614,false,false
Perognathus parvus,Castor canadensis,0.3711,0.0614,false,false
Perognathus fasciatus,Tamiasciurus douglasii,0.4112,0.06135,false,false
Sylvilagus nuttallii,Didelphis virginiana,0.4639,0.06125,false,false
Perognathus fasciatus,Dicrostonyx richardsoni,0.38155,0.06115,false,false
Procyon lotor,Spilogale putorius,0.44275,0.06115,false,false
Thomomys talpoides,Sciurus niger,0.4111,0.06085,false,false
Condylura cristata,Sorex arcticus,0.378,0.06075,false,false
Perognathus parvus,Neurotrichus gibbsii,0.45655,0.06075,false,false
Lynx canadensis,Neovison vison,0.3825,0.06065,false,false
Erethizon dorsatum,Perognathus fasciatus,0.4623,0.06055,false,false
Mephitis mephitis,Gulo gulo,0.4168,0.06055,false,false
Reithrodontomys megalotis,Sorex trowbridgii,0.3688,0.0605,false,false
Procyon lotor,Gulo gulo,0.4205,0.0604,false,false
Cryptotis parva,Sorex palustris,0.43255,0.06035,false,false
Sylvilagus nuttallii,Sorex maritimensis,0.3624,0.06035,false,false
Dipodomys ordii,Sciurus niger,0.40815,0.0603,false,false
Puma concolor,Lepus townsendii,0.38075,0.06015,false,false
Mustela frenata,Corynorhinus townsendii,0.37065,0.05975,false,false
Perognathus parvus,Tamiasciurus hudsonicus,0.419,0.0597,false,false
Erethizon dorsatum,Phenacomys intermedius,0.39045,0.0596,false,false
Procyon lotor,Procyon lotor,0.44865,0.05955,false,false
Mephitis mephitis,Procyon lotor,0.44995,0.0594,false,false
Canis lupus,Ursus arctos,0.3786,0.0593,true,false
Thomomys talpoides,Tamiasciurus douglasii,0.41355,0.05925,false,false
Geomys bursarius,Dipodomys ordii,0.4596,0.0592,false,false
Puma concolor,Bison bison,0.39215,0.0592,false,false
Ursus maritimus,Sorex hoyi,0.37095,0.0592,false,false
Cryptotis parva,Sorex bendirii,0.4306,0.059,false,false
Erethizon dorsatum,Geomys bursarius,0.4643,0.059,false,false
Peromyscus leucopus,Sorex merriami,0.3769,0.05865,false,false
Peromyscus maniculatus,Sorex trowbridgii,0.363,0.0585,false,false
Erethizon dorsatum,Phenacomys ungava,0.3924,0.05845,false,false
Sorex dispar,Sorex arcticus,0.38235,0.05845,false,false
Canis rufus,Ursus arctos,0.37635,0.0583,false,false
Geomys bursarius,Dicrostonyx hudsonius,0.38855,0.0583,false,false
Dipodomys ordii,Geomys bursarius,0.4494,0.05825,false,false
Sorex monticolus,Sorex arcticus,0.3861,0.05825,false,false
Neotoma cinerea,Microtus townsendii,0.36405,0.05815,false,false
Sorex vagrans,Sorex arcticus,0.38185,0.05815,false,false
Dipodomys ordii,Dicrostonyx hudsonius,0.38855,0.058,false,false
Cryptotis parva,Sorex tundrensis,0.38155,0.0578,false,false
Cryptotis parva,Microtus oeconomus,0.368,0.05775,false,false
Lynx canadensis,Bison bison,0.38265,0.05775,false,false
Perognathus parvus,Sciurus niger,0.4057,0.0577,false,false
Thomomys talpoides,Dicrostonyx hudsonius,0.3814,0.0576,false,false
Dipodomys ordii,Tamiasciurus douglasii,0.4101,0.05755,false,false
Erethizon dorsatum,Thomomys talpoides,0.4643,0.0574,false,false
Blarina brevicauda,Sorex hoyi,0.36755,0.05705,false,false
Sorex cinereus,Sorex arcticus,0.3808,0.05695,false,false
Vulpes lagopus,Odocoileus hemionus,0.3637,0.0569,false,false
Geomys bursarius,Geomys bursarius,0.4569,0.0568,false,false
Geomys bursarius,Perognathus fasciatus,0.45915,0.0566,false,false
Peromyscus keeni,Sorex merriami,0.3723,0.0566,false,false
Erethizon dorsatum,Dipodomys ordii,0.45695,0.0565,false,false
Erethizon dorsatum,Erethizon dorsatum,0.45125,0.05645,false,false
Perognathus fasciatus,Geomys bursarius,0.45855,0.05645,false,false
Lontra canadensis,Lepus europaeus,0.39495,0.05635,false,false
Perognathus parvus,Tamiasciurus douglasii,0.40545,0.05635,false,false
Perognathus fasciatus,Dipodomys ordii,0.46,0.0559,false,false
Reithrodontomys megalotis,Microtus townsendii,0.37005,0.0559,false,false
Dipodomys ordii,Dipodomys ordii,0.45665,0.0558,false,false
Ursus maritimus,Antrozous pallidus,0.39855,0.0557,false,false
Vulpes velox,Mustela nivalis,0.3718,0.05555,false,false
Blarina brevicauda,Sorex monticolus,0.4298,0.0555,false,false
Thomomys talpoides,Geomys bursarius,0.45325,0.0555,false,false
Blarina brevicauda,Sorex fumeus,0.43375,0.0553,false,false
Erethizon dorsatum,Perognathus parvus,0.46125,0.0553,false,false
Perognathus fasciatus,Dicrostonyx hudsonius,0.39025,0.0553,false,false
Erethizon dorsatum,Microtus longicaudus,0.38445,0.05525,false,false
Perognathus parvus,Dicrostonyx nunatakensis,0.3905,0.05515,false,false
Neurotrichus gibbsii,Tamiasciurus hudsonicus,0.4271,0.0551,false,false
Perognathus parvus,Dicrostonyx richardsoni,0.38445,0.05505,false,false
Dipodomys ordii,Perognathus fasciatus,0.44855,0.05495,false,false
Blarina brevicauda,Sorex rohweri,0.43725,0.0549,false,false
Geomys bursarius,Thomomys talpoides,0.45545,0.0549,false,false
Mustela frenata,Lasiurus borealis,0.36755,0.0548,false,false
Cryptotis parva,Ondatra zibethicus,0.3719,0.0547,false,false
Thomomys talpoides,Perognathus fasciatus,0.45805,0.0546,false,false
Puma concolor,Oreamnos americanus,0.3842,0.05445,false,false
Geomys bursarius,Phenacomys intermedius,0.3835,0.0544,false,false
Blarina brevicauda,Sorex vagrans,0.4319,0.0543,false,false
Cryptotis parva,Cryptotis parva,0.4485,0.0543,false,false
Blarina brevicauda,Sorex dispar,0.42825,0.0541,false,false
Lontra canadensis,Tamias striatus,0.39315,0.0541,false,false
Geomys bursarius,Phenacomys ungava,0.38755,0.05395,false,false
Neovison vison,Spilogale putorius,0.37825,0.05395,false,false
Ursus arctos,Antrozous pallidus,0.3845,0.05375,false,false
Geomys bursarius,Erethizon dorsatum,0.45815,0.0535,false,false
Dipodomys ordii,Erethizon dorsatum,0.461,0.05345,false,false
Cryptotis parva,Blarina brevicauda,0.43655,0.0534,false,false
Antrozous pallidus,Sorex arcticus,0.3821,0.05315,false,false
Neurotrichus gibbsii,Sciurus niger,0.40875,0.05315,false,false
Perognathus parvus,Dipodomys ordii,0.45515,0.05315,false,false
Sorex preblei,Sorex arcticus,0.3737,0.05305,false,false
Geomys bursarius,Perognathus parvus,0.4661,0.053,false,false
Peromyscus maniculatus,Microtus townsendii,0.36375,0.053,false,false
Blarina brevicauda,Sorex palustris,0.42565,0.05295,false,false
Mustela frenata,Scalopus aquaticus,0.3682,0.0529,false,false
Blarina brevicauda,Sorex preblei,0.4238,0.05275,false,false
Perognathus fasciatus,Erethizon dorsatum,0.4531,0.05275,false,false
Perognathus fasciatus,Thomomys talpoides,0.462,0.05275,false,false
Blarina brevicauda,Sorex bendirii,0.422,0.0527,false,false
Blarina brevicauda,Sorex cinereus,0.43025,0.05265,false,false
Perognathus fasciatus,Perognathus parvus,0.4623,0.05265,false,false
Thomomys talpoides,Perognathus parvus,0.45625,0.0525,false,false
Dipodomys ordii,Thomomys talpoides,0.45525,0.05245,false,false
Neurotrichus gibbsii,Parascalops breweri,0.43025,0.0524,false,false
Thomomys talpoides,Thomomys talpoides,0.46,0.0524,false,false
Perognathus parvus,Perognathus fasciatus,0.46105,0.0523,false,false
Perognathus parvus,Geomys bursarius,0.4563,0.05215,false,false
Puma concolor,Alces alces,0.386,0.05205,false,false
Blarina brevicauda,Sorex ugyunak,0.42725,0.052,false,false
Ursus maritimus,Tamiasciurus hudsonicus,0.3902,0.05195,false,false
Thomomys talpoides,Erethizon dorsatum,0.4607,0.0519,false,false
Lynx canadensis,Oreamnos americanus,0.3796,0.0518,false,false
Lynx canadensis,Lepus townsendii,0.37595,0.05175,false,false
Perognathus fasciatus,Phenacomys intermedius,0.38875,0.05175,false,false
Onychomys leucogaster,Sorex merriami,0.37885,0.05165,false,false
Perognathus fasciatus,Perognathus fasciatus,0.457,0.05165,false,false
Neurotrichus gibbsii,Tamiasciurus douglasii,0.4069,0.0516,false,false
Erethizon dorsatum,Callospermophilus saturatus,0.433,0.05155,false,false
Didelphis virginiana,Ursus americanus,0.4512,0.0515,false,false
Callospermophilus saturatus,Sorex maritimensis,0.3613,0.0514,false,false
Dipodomys ordii,Phenacomys ungava,0.38835,0.05115,false,false
Mustela nigripes,Lepus arcticus,0.37405,0.05115,false,false
Vulpes velox,Antrozous pallidus,0.3672,0.05085,false,false
Perognathus parvus,Thomomys talpoides,0.45595,0.0508,false,false
Perognathus fasciatus,Phenacomys ungava,0.38675,0.05075,false,false
Taxidea taxus,Myotis ciliolabrum,0.36395,0.0507,false,false
Dipodomys ordii,Perognathus parvus,0.45725,0.05065,false,false
Thomomys talpoides,Phenacomys ungava,0.386,0.0505,false,false
Neovison vison,Sciurus niger,0.3738,0.0504,false,false
Dipodomys ordii,Phenacomys intermedius,0.3821,0.05025,false,false
Erethizon dorsatum,Microtus pinetorum,0.37615,0.05015,false,false
Ursus maritimus,Corynorhinus townsendii,0.39375,0.0501,false,false
Perognathus parvus,Dicrostonyx hudsonius,0.3859,0.05005,false,false
Mustela nivalis,Didelphis virginiana,0.4206,0.05,false,false
Thomomys talpoides,Phenacomys intermedius,0.3851,0.04995,false,false
Thomomys talpoides,Dipodomys ordii,0.46205,0.0499,false,false
Callospermophilus saturatus,Didelphis virginiana,0.46435,0.04975,false,false
Urocyon cinereoargenteus,Ursus maritimus,0.3585,0.0497,false,false
Taxidea taxus,Lepus europaeus,0.36245,0.04955,false,false
Perognathus parvus,Erethizon dorsatum,0.4629,0.0492,false,false
Lynx rufus,Condylura cristata,0.37635,0.0489,false,false
Taxidea taxus,Microtus oregoni,0.3655,0.0488,false,false
Neovison vison,Antrozous pallidus,0.37435,0.04875,false,false
Geomys bursarius,Callospermophilus saturatus,0.4289,0.0487,false,false
Lynx canadensis,Alces alces,0.37985,0.04865,false,false
Ursus arctos,Sorex tundrensis,0.3638,0.0486,true,false
Erethizon dorsatum,Callospermophilus lateralis,0.4307,0.04855,false,false
Neovison vison,Mephitis mephitis,0.373,0.0485,false,false
Ursus maritimus,Lasiurus borealis,0.3932,0.0485,false,false
Blarina brevicauda,Microtus oeconomus,0.36145,0.0483,false,false
Callospermophilus lateralis,Didelphis virginiana,0.4612,0.0483,false,false
Erethizon dorsatum,Microtus richardsoni,0.3834,0.0483,false,false
Procyon lotor,Mustela nigripes,0.4201,0.0481,false,false
Perognathus parvus,Perognathus parvus,0.45875,0.04785,false,false
Mustela frenata,Pipistrellus subflavus,0.3629,0.0478,false,false
Peromyscus keeni,Sorex haydeni,0.3887,0.0478,false,false
Blarina brevicauda,Sorex tundrensis,0.3772,0.0476,false,false
Vulpes lagopus,Nyctinomops macrotis,0.35415,0.0476,false,false
Canis lupus,Lasiurus blossevillii,0.3813,0.04755,false,false
Spilogale putorius,Mustela erminea,0.40495,0.0475,false,false
